year,player_id,player_name,team,base_price_lakh,final_price_lakh,role,nationality,status,acquisition_type,source
2024,P0222,Dinesh Bana,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0227,Divesh Sharma,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0228,Divij Mehra,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0232,Duan Jansen,UN-S,,20.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0237,Ekant Sen,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0249,G Ajitesh,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0250,Ganesh Chaudhary,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0260,Gourav Choudhary,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0261,Gourav Yadav,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0264,Gurjapneet Singh,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0266,Gurnoor Singh Brar,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0277,Harsh Dubey,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0280,Harvik Desai,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0284,Himmat Singh,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0285,Hrithik Shokeen,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0292,Ishan Porel,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0304,Jagadeesha Suchith,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0305,Jake Fraser-Mcgurk,UN-S,,20.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0313,Jasmer Dhankhar,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0318,Jass Inder Baidwan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0327,Jhathavedh Subramanyan,SH,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0329,Jitender Pal,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0348,K C Cariappa,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0351,K L Shrijith,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0352,K M Asif,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0367,Kaushal Tambe,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0368,Kaushik Maity,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0385,Kuldip Yadav,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0386,Kulwant Khejroliya,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0393,Kwena Maphaka,UN-S,,20.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0397,L R Chethan,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0410,Lukman Hussain Meriwala,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0421,Mahesh Pithiya,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0424,Manan Vohra,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0425,Manav Suthar,GT,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0428,Mani Sankar Mura Singh,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0431,Manish Reddy,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0437,Manvanth Kumar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0472,Mohammed Arshad Khan,LSG,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0476,Mohammed Kaif,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0481,Mohit Ahlawat,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0482,Mohit Avasthi,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0483,Mohit Rathee,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0484,Mohit Redkar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0488,Money Grewal,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0491,Mrinmoy Dutta,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0494,Mujtaba Yousuf,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0497,Mukhtar Hussain,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0501,Murgan Ashwin,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0502,Murugan Abhishek,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0503,Musheer Khan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0505,Mustaq Beg,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0510,Naman Dhir,MI,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0514,Nasir Lone,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0519,Naushad Shaikh,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0526,Nihal Ullal,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0527,Nikhil Gangta,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0528,Nikhil Naik,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0529,Ninad Rathva,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0531,Nitin Verma,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0542,Ottneil Baartman,UN-S,,20.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0543,P A Abdul,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0546,Pankaj Yadav,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0554,Paul Van Meekeren,UN-S,,20.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0564,Pradosh Paul,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0567,Prasad Pawar,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0579,Prenelan Subrayen,UN-S,,20.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0581,Prerit Dutta,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0583,Prince Choudhary,PBKS,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0586,Prithvi Raj Yarra,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0589,Priyank Panchal,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0590,Priyansh Arya,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0591,Pukhraj Mann,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0592,Pulkit Narang,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0602,Raghav Goyal,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0605,Rahul Buddhi,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0609,Rahul Shukla,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0611,Raj Angad Bawa,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0612,Raj Chaudhary,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0613,Raj Limbani,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0617,Rajat Dey,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0620,Rakshan Readdi,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0622,Ramandeep Singh,KKR,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0627,Rasikh Dar,DC,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0632,Ravi Chauhan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0615,Ravi Kumar,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0635,Ravi Teja,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0642,Ricky Bhui,DC,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0649,Rithik Easwaran,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0653,Rohan Kunnummal,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0654,Rohit Rayudu,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0667,Sachin Bhosale,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0672,Sahil Dhiwan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0676,Sairaj Patil,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0677,Sakib Hussain,KKR,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0679,Salman Nizar,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0691,Sanjay Pahal,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0696,Saransh Jain,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0697,Sarfaraz Khan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0702,Saumy Pandey,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0703,Saurabh Dubey,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0704,Saurabh Kumar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0706,Saurav Chuahan,RCB,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0721,Shakir Gandhi,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0722,Shamar Joseph,UN-S,,20.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0728,Shashank Singh,PBKS,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0694,Shiva Singh,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0738,Shivalik Sharma,MI,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0745,Shreyas Gopal,MI,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0746,Shreyas Gurav,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0749,Shubham Agrawal,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0751,Shubham Kapse,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0753,Shubham Singh Pundir,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0754,Shubhang Hegde,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0769,Subhranshu Senapati,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0772,Sudip Gharami,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0773,Sumeet Verma,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0774,Sumit Ghadigaonkar,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0780,Suryansh Shedge,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0785,Swapnil Singh,RCB,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0786,Swastik Chhikara,DC,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0793,Tanay Thyagarajann,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0795,Tanmay Mishra,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0796,Tanush Kotian,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0818,Urvil Patel,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0819,Utkarsh Singh,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0824,Vaisakh Chandran,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0831,Venkatesh Muralidhara,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0842,Vineet Dhankhar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0845,Virat Singh,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0847,Vishal Godara,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0849,Vishnu Solanki,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0851,Vishu Kashyap,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0852,Vishwanath Pratap Singh,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0853,Vivrant Sharma,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0855,Waseem Bashir,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0862,William O'Rourke,UN-S,,20.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0863,William Salzmann,UN-S,,20.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0865,Writtick Chatterjee,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0877,Yuvraj Chudasama,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2025,P0647,Rishabh Pant,LSG,200.0,2700.0,Batsman,,SOLD,auction,auction_2025
2025,P0747,Shreyas Iyer,PBKS,200.0,2675.0,Batsman,,SOLD,auction,auction_2025
2025,P0830,Venkatesh Iyer,KKR,200.0,2375.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0281,Heinrich Klaasen,SRH,,2300.0,Batsman,,SOLD,auction,auction_2025
2025,P0524,Nicholas Pooran,LSG,,2100.0,Batsman,,SOLD,auction,auction_2025
2025,P0844,Virat Kohli,RCB,,2100.0,Batsman,,SOLD,auction,auction_2025
2025,P0091,Arshdeep Singh,PBKS,200.0,1800.0,Bowler,,SOLD,auction,auction_2025
2025,P0317,Jasprit Bumrah,MI,,1800.0,Bowler,,SOLD,auction,auction_2025
2025,P0552,Pat Cummins,SRH,,1800.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0637,Ravindra Jadeja,CSK,,1800.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0660,Ruturaj Gaikwad,CSK,,1800.0,Batsman,,SOLD,auction,auction_2025
2025,P0693,Sanju Samson,RR,,1800.0,Batsman,,SOLD,auction,auction_2025
2025,P0871,Yashasvi Jaiswal,RR,,1800.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0879,Yuzvendra Chahal,PBKS,200.0,1800.0,Bowler,,SOLD,auction,auction_2025
2025,P0626,Rashid Khan,GT,,1800.0,,,RETAINED,retained,retained_espncricinfo
2025,P0043,Axar Patel,DC,,1650.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0755,Shubman Gill,GT,,1650.0,Batsman,,SOLD,auction,auction_2025
2025,P0271,Hardik Pandya,MI,,1635.0000000000002,All-Rounder,,SOLD,auction,auction_2025
2025,P0779,Suryakumar Yadav,MI,,1635.0000000000002,Batsman,,SOLD,auction,auction_2025
2025,P0608,Rohit Sharma,MI,,1630.0,,,RETAINED,retained,retained_espncricinfo
2025,P0341,Jos Buttler,GT,200.0,1575.0,Batsman,,SOLD,auction,auction_2025
2025,P0017,Abhishek Sharma,SRH,,1400.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0217,Dhruv Jurel,RR,,1400.0,Batsman,,SOLD,auction,auction_2025
2025,P0354,KL Rahul,DC,200.0,1400.0,Batsman,,SOLD,auction,auction_2025
2025,P0650,Riyan Parag,RR,,1400.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0808,Travis Head,SRH,,1400.0,Batsman,,SOLD,auction,auction_2025
2025,P0385,Kuldeep Yadav,DC,,1325.0,Bowler,,SOLD,auction,auction_2025
2025,P0447,Matheesha Pathirana,CSK,,1300.0,Bowler,,SOLD,auction,auction_2025
2025,P0634,Rinku Singh,KKR,,1300.0,Batsman,,SOLD,auction,auction_2025
2025,P0334,Jofra Archer,RR,200.0,1250.0,Bowler,,SOLD,auction,auction_2025
2025,P0342,Josh Hazlewood,RCB,200.0,1250.0,Bowler,,SOLD,auction,auction_2025
2025,P0809,Trent Boult,MI,200.0,1250.0,Bowler,,SOLD,auction,auction_2025
2025,P0479,Mohammed Siraj,GT,200.0,1225.0,Bowler,,SOLD,auction,auction_2025
2025,P0061,Andre Russell,KKR,,1200.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0739,Shivam Dube,CSK,,1200.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0777,Sunil Narine,KKR,,1200.0,Bowler,,SOLD,auction,auction_2025
2025,P0828,Varun Chakravarthy,KKR,,1200.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0469,Mitchell Starc,DC,200.0,1175.0,Bowler,,SOLD,auction,auction_2025
2025,P0559,Phil Salt,RCB,200.0,1150.0,Batsman,,SOLD,auction,auction_2025
2025,P0291,Ishan Kishan,SRH,200.0,1125.0,Batsman,,SOLD,auction,auction_2025
2025,P0330,Jitesh Sharma,RCB,100.0,1100.0,Batsman,,SOLD,auction,auction_2025
2025,P0442,Marcus Stoinis,PBKS,200.0,1100.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0618,Rajat Patidar,RCB,,1100.0,Batsman,,SOLD,auction,auction_2025
2025,P0630,Ravi Bishnoi,LSG,,1100.0,Bowler,,SOLD,auction,auction_2025
2025,P0736,Shimron Hetmyer,RR,,1100.0,Batsman,,SOLD,auction,auction_2025
2025,P0427,Mayank Yadav,LSG,,1100.0,,,RETAINED,retained,retained_espncricinfo
2025,P0143,Bhuvneshwar Kumar,RCB,200.0,1075.0,Bowler,,SOLD,auction,auction_2025
2025,P0355,Kagiso Rabada,GT,200.0,1075.0,Bowler,,SOLD,auction,auction_2025
2025,P0790,T Natarajan,DC,200.0,1075.0,Bowler,,SOLD,auction,auction_2025
2025,P0478,Mohammed Shami,SRH,200.0,1000.0,Bowler,,SOLD,auction,auction_2025
2025,P0534,Noor Ahmad,CSK,200.0,1000.0,Bowler,,SOLD,auction,auction_2025
2025,P0811,Tristan Stubbs,DC,,1000.0,Batsman,,SOLD,auction,auction_2025
2025,P0112,Avesh Khan,LSG,200.0,975.0,Bowler,,SOLD,auction,auction_2025
2025,P0636,Ravichandran Ashwin,CSK,200.0,975.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0573,Prasidh Krishna,GT,200.0,950.0,Bowler,,SOLD,auction,auction_2025
2025,P0207,Deepak Chahar,MI,200.0,925.0,Bowler,,SOLD,auction,auction_2025
2025,P0305,Jake Fraser-McGurk,DC,200.0,900.0,Batsman,,SOLD,auction,auction_2025
2025,P0404,Liam Livingstone,RCB,200.0,875.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0675,Sai Sudharsan,GT,,850.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0033,Akash Deep,LSG,100.0,800.0,Bowler,,SOLD,auction,auction_2025
2025,P0278,Harshal Patel,SRH,200.0,800.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0496,Mukesh Kumar,DC,200.0,800.0,Bowler,,SOLD,auction,auction_2025
2025,P0508,Tilak Varma,MI,,800.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0201,David Miller,LSG,150.0,750.0,Batsman,,SOLD,auction,auction_2025
2025,P0441,Marco Jansen,PBKS,125.0,700.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0079,Anrich Nortje,KKR,200.0,650.0,Bowler,,SOLD,auction,auction_2025
2025,P0812,Tushar Deshpande,RR,100.0,650.0,Bowler,,SOLD,auction,auction_2025
2025,P0214,Devon Conway,CSK,200.0,625.0,Batsman,,SOLD,auction,auction_2025
2025,P0275,Harry Brook,DC,200.0,625.0,Batsman,,SOLD,auction,auction_2025
2025,P0532,Nitish Kumar Reddy,SRH,,600.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0628,Rasikh Salam,RCB,30.0,600.0,Bowler,,SOLD,auction,auction_2025
2025,P0382,Krunal Pandya,RCB,200.0,575.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0728,Shashank Singh,PBKS,,550.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0510,Naman Dhir,MI,30.0,525.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0854,Wanindu Hasaranga,RR,200.0,525.0,Bowler,,SOLD,auction,auction_2025
2025,P0861,Will Jacks,MI,200.0,525.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0867,Yash Dayal,RCB,,500.0,Bowler,,SOLD,auction,auction_2025
2025,P0002,AM Ghazanfar,MI,75.0,480.0,Bowler,,SOLD,auction,auction_2025
2025,P0374,Khaleel Ahmed,CSK,200.0,480.0,Bowler,,SOLD,auction,auction_2025
2025,P0419,Maheesh Theekshana,RR,200.0,440.00000000000006,Bowler,,SOLD,auction,auction_2025
2025,P0006,Abdul Samad,LSG,30.0,420.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0257,Glenn Maxwell,PBKS,200.0,420.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0522,Nehal Wadhera,PBKS,30.0,420.0,Batsman,,SOLD,auction,auction_2025
2025,P0533,Nitish Rana,RR,150.0,420.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0016,Abishek Porel,DC,,400.0,Batsman,,SOLD,auction,auction_2025
2025,P0115,Ayush Badoni,LSG,,400.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0279,Harshit Rana,KKR,,400.0,Bowler,,SOLD,auction,auction_2025
2025,P0415,M Shahrukh Khan,GT,,400.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0417,MS Dhoni,CSK,,400.0,Batsman,,SOLD,auction,auction_2025
2025,P0486,Mohsin Khan,LSG,,400.0,Bowler,,SOLD,auction,auction_2025
2025,P0562,Prabhsimran Singh,PBKS,,400.0,Batsman,,SOLD,auction,auction_2025
2025,P0601,Rachin Ravindra,CSK,150.0,400.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0610,Rahul Tewatia,GT,,400.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0622,Ramandeep Singh,KKR,,400.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0689,Sandeep Sharma,RR,,400.0,Bowler,,SOLD,auction,auction_2025
2025,P0016,Abhishek Porel,DC,,400.0,,,RETAINED,retained,retained_espncricinfo
2025,P0717,Shahrukh Khan,GT,,400.0,,,RETAINED,retained,retained_espncricinfo
2025,P0590,Priyansh Arya,PBKS,30.0,380.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0595,Quinton de Kock,KKR,200.0,360.0,Batsman,,SOLD,auction,auction_2025
2025,P0082,Anshul Kamboj,CSK,30.0,340.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0466,Mitchell Marsh,LSG,200.0,340.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0604,Rahul Tripathi,CSK,75.0,340.0,Batsman,,SOLD,auction,auction_2025
2025,P0013,Abhinav Manohar,SRH,30.0,320.0,Batsman,,SOLD,auction,auction_2025
2025,P0606,Rahul Chahar,SRH,100.0,320.0,Bowler,,SOLD,auction,auction_2025
2025,P0856,Washington Sundar,GT,200.0,320.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0066,Angkrish Raghuvanshi,KKR,30.0,300.0,Batsman,,SOLD,auction,auction_2025
2025,P0801,Tim David,RCB,200.0,300.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0764,Spencer Johnson,KKR,200.0,280.0,Bowler,,SOLD,auction,auction_2025
2025,P0300,Jacob Bethell,RCB,125.0,260.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0343,Josh Inglis,PBKS,200.0,260.0,Batsman,,SOLD,auction,auction_2025
2025,P0734,Sherfane Rutherford,GT,150.0,260.0,Batsman,,SOLD,auction,auction_2025
2025,P0784,Suyash Sharma,RCB,30.0,260.0,Bowler,,SOLD,auction,auction_2025
2025,P0022,Adam Zampa,SRH,200.0,240.0,Bowler,,SOLD,auction,auction_2025
2025,P0117,Azmatullah Omarzai,PBKS,150.0,240.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0256,Gerald Coetzee,GT,125.0,240.0,Bowler,,SOLD,auction,auction_2025
2025,P0681,Sam Curran,CSK,200.0,240.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0714,Shahbaz Ahmed,LSG,100.0,240.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0264,Gurjapneet Singh,CSK,30.0,220.00000000000003,Bowler,,SOLD,auction,auction_2025
2025,P0485,Mohit Sharma,DC,50.0,220.00000000000003,Bowler,,SOLD,auction,auction_2025
2025,P0028,Aiden Markram,LSG,200.0,200.0,Batsman,,SOLD,auction,auction_2025
2025,P0212,Devdutt Padikkal,RCB,200.0,200.0,Batsman,,SOLD,auction,auction_2025
2025,P0243,Faf du Plessis,DC,200.0,200.0,Batsman,,SOLD,auction,auction_2025
2025,P0246,Fazalhaq Farooqi,RR,200.0,200.0,Bowler,,SOLD,auction,auction_2025
2025,P0259,Glenn Phillips,GT,200.0,200.0,Batsman,,SOLD,auction,auction_2025
2025,P0407,Lockie Ferguson,PBKS,200.0,200.0,Bowler,,SOLD,auction,auction_2025
2025,P0468,Mitchell Santner,MI,200.0,200.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0471,Moeen Ali,KKR,200.0,200.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0516,Nathan Ellis,CSK,125.0,200.0,Bowler,,SOLD,auction,auction_2025
2025,P0603,Rahmanullah Gurbaz,KKR,200.0,200.0,Batsman,,SOLD,auction,auction_2025
2025,P0674,Sai Kishore,GT,75.0,200.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0821,Vaibhav Arora,KKR,30.0,180.0,Bowler,,SOLD,auction,auction_2025
2025,P0839,Vijaykumar Vyshak,PBKS,30.0,180.0,Bowler,,SOLD,auction,auction_2025
2025,P0208,Deepak Hooda,CSK,75.0,170.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0422,Mahipal Lomror,GT,50.0,170.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0535,Nuwan Thushara,RCB,75.0,160.0,Bowler,,SOLD,auction,auction_2025
2025,P0870,Yash Thakur,PBKS,40.0,160.0,Bowler,,SOLD,auction,auction_2025
2025,P0031,Ajinkya Rahane,KKR,150.0,150.0,Batsman,,SOLD,auction,auction_2025
2025,P0274,Harpreet Brar,PBKS,30.0,150.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0311,Jamie Overton,CSK,150.0,150.0,All-Rounder,,SOLD,auction,auction_2025
2025,P0393,Kwena Maphaka,RR,75.0,150.0,Bowler,,SOLD,auction,auction_2025
2025,P0655,Romario Shepherd,RCB,150.0,150.0,All-Rounder,,SOLD,auction,auction_2025
